id|name|age|country|value
26660|Krisztián Vadócz|38|Hungary|-
26169|Javier Camuñas Gallego|43|Spain|-
26002|Javad Nekounam|43|Iran|-
3498|Ignacio Monreal Eraso|37|Spain|-
24313|Miguel Flaño Bezunartea|39|Spain|-
6786|David Timor Copoví|34|Spain|€600k
26516|Walter Gerardo Pandiani Urquiza|47|Uruguay|-
26668|Javier Calleja Revilla|45|Spain|-
6651|Joaquín Sánchez Rodríguez|42|Spain|-
26728|Alberto Facundo Costa|38|Argentina|€100k
26645|Ángel Dealbert Ibáñez|40|Spain|-
6625|Vicente Guaita Panadero|36|Spain|€1.00m
26681|Marius Stankevičius|42|Lithuania|-
26757|Mohamed Adama Sarr|39|Senegal|-
26409|Sergio Rodríguez García|39|Spain|-
26212|Cristian Hidalgo González|40|Spain|-
25998|Francisco Javier Farinós Zapata|45|Spain|-
26050|Javier García Portillo|41|Spain|-
25969|Sergio Fernández González|46|Spain|-
23975|Dejan Lekić|38|Serbia|-
25931|Gonzalo Javier Rodríguez|39|Argentina|-
26765|José Manuel Catalá Mazuecos|38|Spain|-
11294|Borja Fernández Fernández|42|Spain|-
6878|Miguel Torres Gómez|37|Spain|-
13157|Ivan Marcano Sierra|36|Spain|€500k
20001|Adrián Sardinero Corpa|33|Spain|€100k
26083|Florent Sinama-Pongolle|39|France|-
26762|Nicolás Santiago Bertolo|37|Argentina|€50k
26761|Paulo César Da Silva Barrios|43|Paraguay|-
10815|Ádám Pintér|35|Hungary|-
25910|José Edmílson Gomes de Moraes|30|-|€0
16567|Markus Rosenberg|41|Sweden|-
26756|Julián Luque Conde|31|Spain|-
26234|Antonio Galdeano Benítez|39|Spain|-
25954|Enzo Maresca|43|Italy|-
19288|Martín Gastón Demichelis|42|Argentina|-
26731|Patrick Jan Mtiliga|42|Denmark|-
25923|Júlio César Clement Baptista|30|-|€0
26233|Manuel Gaspar Haro|42|Spain|-
26669|Weligton Róbson Pena de Oliveira|44|Brazil|-
26730|Quincy Owusu-Abeyie|37|Ghana|-
10798|Eliseu Pereira dos Santos|40|Portugal|-
4041|José Salomón Rondón Giménez|34|Venezuela|€1.00m
19735|Milan Baroš|42|Czech Republic|-
34391|Harry Kewell|45|Australia|-
19109|Steven Gerrard|43|England|-
34387|Djimi Traoré|43|Mali|-
19849|Andrea Pirlo|44|Italy|-
26712|Ricardo Izecson dos Santos Leite|41|Brazil|-
34395|Marcos Evangelista de Moraes|53|Brazil|-
20295|Andriy Shevchenko|47|Ukraine|-
34389|Sami Hyypiä|50|Finland|-
15046|Clarence Seedorf|47|Netherlands|-
34386|John Arne Semundseth Riise|43|Norway|-
15116|Paolo Maldini|55|Italy|-
34390|Jerzy Dudek|50|Poland|-
26391|Luis Javier García Sanz|45|Spain|-
34392|Steve Finnan|47|Ireland|-
34388|Jamie Carragher|45|England|-
19634|Jaap Stam|51|Netherlands|-
34394|Hernán Jorge Crespo|48|Argentina|-
34393|Nelson de Jesus da Silva|50|Brazil|-
15778|Alessandro Nesta|47|Italy|-
15280|Vladimir Smicer|50|Czech Republic|-
18103|Dietmar Hamann|50|Germany|-
15526|Jon Dahl Tomasson|47|Denmark|-
34384|Djibril Cissé|42|France|-
34385|Claudio Santos|29|Brazil|€450k
15017|Rui Manuel César Costa|51|Portugal|-
25879|Ronaldo de Assis Moreira|43|Brazil|-
17797|Giovanni van Bronckhorst|48|Netherlands|-
25884|Antonio Manuel Sánchez Gómez|44|Spain|-
25873|Oleguer Presas Renom|43|Spain|-
5558|Rafael Márquez Álvarez|44|Mexico|-
25882|Edgar Patricio De Carvalho Pacheco|30|-|€0
19757|Anderson Luís de Souza|46|Portugal|-
25877|Márcio Amoroso dos Santos|49|Brazil|-
25875|Miguel Ángel Lozano Ayala|45|Spain|-
25863|Juliano Haus Belletti|47|Brazil|-
25868|Fernando Sanz Durán|49|Spain|-
25866|Raúl Iznata Zabala|46|Spain|-
25862|Carlos Manuel de Oliveira Magalhães|49|Portugal|-
25857|Francisco Esteban Granados|42|Spain|-
25855|Paulo César Wanchope Watson|47|Costa Rica|-
25854|Sylvio Mendes Campos Junior|49|Brazil|-
26415|Mikel Aguirregomezkorta Larrea|49|Spain|-
26414|Gustavo Lionel Siviero|54|Argentina|-
25899|Gaspar Gálvez Burgos|44|Spain|-
26413|David Sánchez Rodríguez|41|Spain|-
26412|Pablo Redondo Martínez|41|Spain|-
26411|Óscar Montiel Marín|53|Spain|-
26410|Ronald Louis Gaspercic|54|Belgium|-
25908|Mark Dennis González Hoffmann|39|Chile|-
25907|Francisco Javier Rodríguez Vílchez|45|Spain|-
25898|Iván Díaz Ruiz|45|Spain|-
6934|Jerónimo Figueroa Cabrera|41|Spain|-
26054|Gheorghe Craioveanu|55|Romania|-
26055|Iván Sánchez Rico Soto|30|-|€0
26057|Mariano Andrés Pernía|46|Spain|-
25878|Ludovic Giuly|47|France|-
26053|Ángel Manuel Vivar Dorado|49|Spain|-
8193|Maximiliano Gastón López|39|Argentina|-
26058|David Belenguer Reverter|51|Spain|-
26130|José Manuel Yanguas Calleja|51|Spain|-
26061|Mario Gutiérrez Cotelo|48|Spain|-
26128|Jorge Gonzalez Diaz|49|Spain|-
26127|Jaime Asensio De La Fuente|45|Spain|-
4325|Thiago Motta|41|Italy|-
15743|Henrik Larsson|52|Sweden|-
26140|Hugo Benjamín Ibarra|49|Argentina|-
26139|Antonio Álvarez Pérez|48|Spain|-
26105|Iván De la Peña López|47|Spain|-
26137|Óscar Serrano Rodriguez|42|Spain|-
26136|Mauricio Roberto Pochettino Trossero|51|Argentina|-
26047|Ángel Morales Cuerva|48|Spain|-
26124|Maximiliano Rubén Rodríguez|42|Argentina|-
13811|José Emilio Amavisca Gárate|52|Spain|-
26135|Alex Fernandez Sanchez|30|-|€0
20182|Vladimir Manchev|46|Bulgaria|-
20321|Fabio Celestini|48|Switzerland|-
25891|Juan Luis Mora Palacios|50|Spain|-
25889|Pablo Pinillos Caro|49|Spain|-
25888|Jose Antonio Culebras Arenas|44|Spain|-
25887|José Alejandro Suárez Martín|49|Spain|-
25886|Diego Camacho Quesada|47|Spain|-
25885|Juan Manuel Gómez Sánchez|42|Spain|-
25906|Jaime Sánchez Fernández|50|Spain|-
25905|Santiago Denia Sánchez|49|Spain|-
25903|Laurent Viaud|54|France|-
25902|Carles Domingo Pladevall|46|Spain|-
25901|Raúl Valbuena Cano|48|Spain|-
24631|Agustín García Iñiguez|38|Spain|-
25897|Walter Horacio Peralta Saracho|41|Uruguay|-
25871|José Izquierdo Martínez|43|Spain|-
25867|César Cruchaga Lasa|30|-|€0
25861|Iñaki Muñoz Oroz|45|Spain|-
25860|Enrique Corrales Martín|41|Spain|-
25858|Ricardo Sanzol Goñi|47|Spain|-
25856|John Aloisi|47|Australia|-
25853|Ludovic Delporte|43|France|-
26491|Iván Bolado Palacios|34|Equatorial Guinea|-
26067|Oriol Lozano Farrán|42|Spain|-
15774|Gianluca Zambrotta|46|Italy|-
26069|Luis Fernández Gutiérrez|51|Spain|-
25958|Jordi López Felpeto|42|Spain|-
15516|Thierry Henry|46|France|-
11270|Eiður Smári Guðjohnsen|45|Iceland|-
26044|César González Navas|43|Spain|-
26488|Fabio Coltorti|43|Switzerland|-
25274|Ricardo de Oliveira|46|Portugal|-
19294|Diego Alberto Milito|44|Argentina|-
26123|Peter Luccin|44|France|-
26215|Francisco Pavón Barahona|43|Spain|-
3087|Gnégnéri Yaya Touré|40|Cote d'Ivoire|-
24520|Alberto Zapater Arjol|38|Spain|€50k
26024|Pablo César Aimar Giordano|44|Argentina|-
26220|Matuzalém Francelino da Silva|30|-|€0
24193|Jesús María Herrero Gómez|39|Spain|-
15071|Lilian Thuram|51|France|-
6891|Ezequiel Marcelo Garay|37|Argentina|-
20073|Ebi Smolarek|42|Poland|-
25950|Aitor Ocio Carrión|47|Spain|-
26035|Francisco Javier Yeste Navarro|44|Spain|-
26086|Pablo Orbaiz Lesaka|44|Spain|-
26100|Ustaritz Aldekoaotalora Astarloa|40|Spain|-
26101|Joseba Garmendia Elorriaga|38|Spain|-
26500|Aitor Ramos Leniz|38|Spain|-
26016|Roberto Fabián Ayala|50|Argentina|-
25909|Albert Celades López|48|Spain|-
25955|Jonathan Sesma González|45|Spain|-
26116|José Antonio García Calvo|48|Spain|-
26188|Alberto Marcos Rey|49|Spain|-
26187|Alberto López Fernández|54|Spain|-
26186|Bartholomew Owogbalor Ogbeche|39|Nigeria|€175k
26185|Víctor Manuel Fernández Gutiérrez|49|Spain|-
26184|Óscar Sánchez Fuentes|43|Spain|-
26117|Pablo Ibáñez Tébar|42|Spain|-
26197|Christian Abbiati|46|Italy|-
26193|Cléber Santana Loureiro|-|Brazil|-
6870|José Manuel Jurado Marín|37|Spain|-
26478|Roberto Martínez Rípodas|47|Spain|-
26477|Ion Vélez Martínez|38|Spain|-
26045|David Cuéllar Tainta|44|Spain|-
26078|Aitor Tornavaca Fernández|47|Spain|-
26171|Carlos Jorge Neto Martins|41|Portugal|-
26077|Antonio Jesús Vázquez Muñoz|43|Spain|-
26042|José María Calvo|42|Argentina|-
26172|Hipólito Fernández Serrano|46|Spain|-
7669|Marcos García Barreno|36|Spain|€50k
7055|Stefano Sorrentino|44|Italy|-
17726|Laurențiu Dumitru Roșu|48|Romania|-
25968|Francisco Javier García Guerrero|47|Spain|-
26162|Moisés Hurtado Pérez|42|Spain|-
3052|Pablo Javier Zabaleta Girod|38|Argentina|-
26160|Ángel Martínez Cervera|37|Spain|-
26110|Daniel Jarque Gonzalez|-|Spain|-
26084|Iñaki Lafuente Sancha|47|Spain|-
26167|Francisco Joaquín Pérez Rufete|47|Spain|-
25916|Ewerthon Henrique de Souza|42|Brazil|-
26159|Albert Riera Ortega|41|Spain|-
26182|Alexandre Geijo Pazos|41|Spain|-
26181|Rahamat Riga Mustapha|42|Netherlands|-
25956|David Castedo Escudero|49|Spain|-
25913|Álvaro Luiz Maior de Aquino|46|Brazil|-
26180|Vladan Kujović|45|Serbia|-
26179|Mathieu Berson|43|France|-
26178|Laurent Courtois|45|France|-
26177|José Manuel Serrano Arenas|42|Spain|-
6907|Pedro León Sánchez Gil|37|Spain|€800k
26456|Luís Eduardo Schmidt|44|Brazil|-
26469|Marko Babić|42|Croatia|-
26468|Willian Lanes Lanes de Lima|30|-|€0
24511|Branko Ilič|40|Slovenia|-
20519|Juan Gutiérrez Moreno|47|Spain|-
19761|Ricardo Alexandre Martins Soares Pereira|47|Portugal|-
26466|Hugo Mariano Pavone|41|Argentina|-
26465|Juan de Dios Prados López|37|Spain|€200k
26467|Leandro Daniel Somoza|42|Argentina|-
25940|José María Romero Poyón|45|Spain|-
26464|Arturo García Muñoz|42|Spain|-
23929|Francisco Jiménez Tejada|37|Spain|€50k
26214|Julián de Guzmán|42|Canada|-
26218|Adrián López Rodríguez|36|Spain|-
26207|Fabricio Coloccini|41|Argentina|-
26206|Sergio González Soriano|47|Spain|-
26216|Sebastián Taborda Ramos|42|Uruguay|-
20150|Christian Bjørnshøj Poulsen|43|Denmark|-
25952|Ivica Dragutinovic|48|Serbia|-
26018|Julien Escudé|44|France|-
20267|Khalid Boulahrouz|41|Netherlands|-
25946|Andrés Palop Cervera|50|Spain|-
3064|David Josué Jiménez Silva|37|Spain|-
20070|Luís Miguel Brito Garcia Monteiro|43|Portugal|-
26223|Marco Antonio Simoes Caneira|44|Portugal|-
20129|Rubén Baraja Vegas|48|Spain|-
26219|Timo Hildebrand|44|Germany|-
26014|Eduardo César Daude Gaspar|45|Brazil|-
26011|Miguel Ángel Angulo Valderrey|46|Spain|-
26161|Clemente Juan Rodríguez|42|Argentina|-
25949|Santiago Ezquerro Marín|47|Spain|-
25995|Juan Fernando Arango Sáenz|43|Venezuela|-
26201|Fernando Varela Ramos|44|Spain|-
19771|Angelos Basinas|47|Greece|-
20132|Daniel González Güiza|43|Spain|-
26200|Héctor Berenguel del Piño|49|Spain|-
7069|Miguel Ángel Moyà Rumbo|39|Spain|-
26121|Ariel Miguel Santiago Ibagaza|47|Argentina|-
11540|Óscar Guido Trejo|35|Argentina|€2.50m
19760|Nuno Ricardo de Oliveira Ribeiro|46|Portugal|-
26392|Fabiano Eler dos Santos|30|-|€0
20540|Rubén de la Red Gutiérrez|38|Spain|-
26497|Lucas Matías Licht|42|Argentina|-
26081|Pedro Mario Álvarez Abrante|41|Spain|-
26498|Francisco David Sousa Franquelo|43|Spain|-
26427|Roberto Carlos Abbondanzieri|51|Argentina|-
6770|Esteban Félix Granero Molina|36|Spain|-
3150|Jaroslav Plašil|41|Czech Republic|-
6836|Francisco Javier García Fernández|36|Spain|-
3957|César Azpilicueta Tanco|34|Spain|€5.00m
26000|Héctor Font Romero|39|Spain|-
19312|Robert Pirès|50|France|-
26198|Guillermo Luis Franco Farquarson|47|Mexico|-
26196|Fabricio Fabio Fuentes|47|Argentina|-
25936|Mario Sebastián Viera Galain|40|Uruguay|-
26194|Pascal Cygan|49|France|-
26192|Matías Ariel Fernández Fernández|37|Chile|-
15656|Roberto Luis Gaspar de Deus Severo|47|Portugal|-
26174|Enrique Álvarez San Juan|30|-|€0
20136|Silvestre Manuel Gonçalves Varela|38|Portugal|-
12772|Víctor Vázquez Solsona|36|Spain|€150k
26080|Rafael Barber Rodríguez|43|Spain|-
15584|Iván Helguera Bujía|48|Spain|-
19579|José Santiago Cañizares Ruíz|53|Spain|-
7476|Emiliano Moretti|42|Italy|-
20130|Fernando Morientes Sánchez|47|Spain|-
24144|Ángel Montoro Sánchez|35|Spain|€500k
26438|David Cobeño Iglesias|41|Spain|-
25430|Felipe Melo de Carvalho|40|Brazil|€150k
26433|José Ortiz Bernal|46|Spain|-
26431|Aitor López Rekarte|48|Spain|-
15607|Raúl González Blanco|46|Spain|-
25924|José Maria Gutiérrez Hernández|47|Spain|-
4409|Wesley Sneijder|39|Netherlands|-
26021|Mahamadou Diarra|42|Mali|-
26176|Iván Gabriel Heinze|30|-|€0
8218|Arjen Robben|39|Netherlands|-
26036|Fernando Rubén Gago|37|Argentina|-
5497|Gonzalo Gerardo Higuaín|36|Argentina|-
25930|Róbson de Souza|39|Brazil|-
19729|Ruud van Nistelrooy|47|Netherlands|-
26213|Bruno Cirillo|46|Italy|-
26210|Christian Riganò|49|Italy|-
25915|Sávio Bortolini Pimentel|49|Brazil|-
26208|Marco Storari|46|Italy|-
26399|Emilio José Viqueira Moure|49|Spain|-
26515|Íñigo Vélez De Mendizábal Fernández De García|30|-|€0
26512|Álvaro Mejía Pérez|41|Spain|-
26514|Alejandro Marañón Pérez|43|Spain|-
26513|Juan Cruz Ochoa López|44|Spain|-
26511|Enrique de Lucas Martínez|45|Spain|-
26510|David Gutiérrez de Coz|43|Spain|-
26509|Stéphane Jean François Pignol|46|France|-
11537|Alberto García Cabrera|38|Spain|-
26508|Daniel Aquino Pintos|33|Spain|€250k
26504|Rosinei Adolfo|40|Brazil|-
26505|Ricardo Pérez de Zabalza Goytre|46|Spain|-
26507|Rafael Romero Serrano|37|Spain|-
26506|José Manuel Rueda Sampedro|35|Spain|-
26503|Abel Gómez Moreno|41|Spain|-
163344|Roy Krishna|36|Fiji|€250k
163342|Hugo Adnan Boumous|28|Morocco|€750k
162753|Suhair Vadakkepeedika|31|India|€175k
163337|Ashutosh Mehta|32|India|-
124772|Pritam Kotal|30|India|€275k
170691|José Luis Espinosa Arroyo|32|Spain|€300k
9989|Carl Gerard McHugh|30|Ireland|€400k
124741|Manvir Singh|28|India|€250k
162749|Gurjinder Kumar|33|India|€75k
162762|Mathias Coureur|35|Martinique|-
124907|Liston Colaco|25|India|€275k
15805|Hernán Daniel Santana Trujillo|33|Spain|€200k
34164|Patrick Flottmann|26|Australia|€300k
163340|Deepak Tangri|24|India|€200k
32394|Khassa Camara|31|Mauritania|-
168197|Imran Khan|22|India|-
124756|Subhasish Bose|28|India|€275k
124773|Amrinder Singh|30|India|€250k
164341|Lalkhawpuimawia Lalkhawpuimawia|31|India|€50k
162748|Provat Lakra|26|India|€50k
162754|Mirshad Koottappunna|29|India|€100k
162751|Rochharzela Rochharzela|25|India|€100k
162759|Ngasepam Tondonba Singh|29|India|€50k
162761|Laldanmawia Ralte|30|India|€50k
168198|Joe Zoherliana|24|India|€75k
162750|Mashoor Shereef Thangalakath|30|India|€75k
162752|Pragyan Sundar Gogoi|24|India|€75k
167614|Michael Soosairaj|29|India|€50k
163343|Lenny Rodrigues|36|India|€50k
163345|David Joel Williams|35|Australia|€250k
13322|Greg Stewart|33|Scotland|€300k
9981|Peter Hartley|35|England|€50k
166425|Naorem Mahesh Singh|24|India|€250k
161100|Laldinliana Renthlei|25|India|€200k
161108|Hira Mondal|27|India|€100k
161114|Thongkhosiem Haokip|30|India|€75k
161102|Eli Sabia Filho|35|Brazil|€125k
161096|Pawan Kumar|33|India|€25k
161109|Sourav Das|25|India|-
161103|Mohammad Mobashir Rahman|30|-|€0
161095|Wahengbam Angousana Luwang|27|India|€50k
161098|Boris Singh Thangjam|23|India|€225k
161106|Amarjit Singh Kiyam Singh|30|-|€0
161110|Lalrinliana Hnamte|20|India|€100k
161099|Ricky Lallawmawma|32|India|€150k
161104|Jitendra Singh|22|India|€200k
180057|Ankit Mukherjee|27|India|€75k
33500|Jordan Murray|-|England|-
124760|Adil Khan|35|India|-
161094|Mohammed Rafique|32|India|€50k
161107|Arindam Bhattacharja|34|India|€75k
80416|Darren Sidoel|25|Netherlands|-
124914|Ishan Pandita|25|India|€225k
124783|Balwant Singh|37|India|€25k
161116|Alexandre Monteiro de Lima|35|Brazil|€275k
124777|Narender Gahlot|22|India|€225k
128257|Jackichand Singh|31|India|€50k
8150|Francisco Javier Hernández González|34|Spain|€300k
162201|Víctor Mongil Adeva|31|Spain|€250k
124902|Bipin Singh Thounajam|28|India|€325k
162213|Hendry Antonay|23|India|€50k
159772|Vignesh Dakshinamurthy|25|India|€175k
162216|Moirangthem Thoiba Singh|21|India|€225k
162214|Jerry Mawihmingthanga|26|India|€250k
159771|Ahmed Jahouh|35|Morocco|€275k
162215|Nandhakumar Sekar|27|India|€275k
159767|Amey Ganesh Ranawade|25|India|€75k
8038|Igor Angulo Albóniga|39|Spain|-
179263|Sahil Panwar|24|India|€175k
124905|Lalengmawia Ralte|23|India|€325k
124747|Rahul Bheke|33|India|€175k
126145|Raynier Fernandes|27|India|€200k
24268|Ariday Cabrera Suárez|35|Spain|€100k
159770|Serigne Mourtada Fall|30|-|€0
159775|Mohammad Nawaz|31|India|-
159765|Cássio Gabriel Vilela Ferreira|31|Brazil|-
124784|Kamaljit Singh|29|Germany|-
100434|Liridon Krasniqi|31|Malaysia|€125k
171646|Paul Ramfangzauva|24|India|€75k
162212|Lalruatthara Lalruatthara|28|India|€75k
124770|Mandar Rao Desai|31|India|€175k
45004|Ygor de Oliveira Ferreira|28|Brazil|€700k
8584|Jonathas Cristian de Jesus|34|Brazil|-
4036|Bradden Inman|32|Australia|-
159774|Gurkirat Singh|20|India|€50k
162221|Daniel Lalhlimpuia|26|India|€125k
41858|Javier Siverio Toro|26|Spain|€325k
164478|Nim Dorjee Tamang|28|India|€100k
124748|Sunil Chhetri|39|India|€75k
164490|Souvik Chakrabarti|32|India|€75k
162206|Danish Farooq Bhat|30|-|€0
162209|Cleiton Augusto Oliveira Silva|36|Brazil|€250k
125110|Konsham Chinglensana Singh|30|-|€0
162208|Naorem Roshan Singh|24|India|€275k
124904|Suresh Singh Wangjam|23|India|€250k
124782|Nikhil Poojary|28|India|€225k
164491|Rohit Danu|21|India|€100k
83332|Prince Vinny Ibara Doniama|27|Congo|€175k
124903|Akash Mishra|22|India|€375k
170069|Parag Satish Shrivas|26|India|€125k
164483|Juan Antonio González Fernández|36|Spain|-
124758|Gurpreet Singh Sandhu|31|India|€225k
164482|Laxmikant Kattimani|34|India|€75k
26565|Bruno Edgar Silva Almeida|29|Brazil|€375k
27116|Alan Henrique Costa|33|Brazil|€300k
171899|Namgyal Bhutia|24|India|€150k
124740|Udanta Kumam Singh|30|-|€0
164487|Sahil Tavora|28|India|€125k
125109|Mohammad Yasir|28|Germany|-
33419|Joel Joseph Chianese|33|Australia|€275k
162205|Iman Basafa|31|Iran|-
169442|Khangembam Bidyashagar Singh|25|India|€75k
73486|Nerijus Valskis|36|Lithuania|€50k
161091|Daniel Chima Chukwu|32|Nigeria|€200k
33638|Tomislav Mrčela|33|Australia|€250k
124910|Pronay Halder|30|India|€100k
161111|Antonio Perošević|31|Croatia|€100k
32945|Franjo Prce|27|Croatia|€100k
161093|Bikash Jairu|33|India|-
161105|Komal Thatal|23|India|€50k
161092|Amir Derviševič|31|Slovenia|€25k
161112|Joyner Lourenco|32|India|-
124749|Sandesh Jhingan|30|India|€250k
187211|Samik Mitra|23|India|€100k
164500|Jobby Justin|30|India|-
164493|Keisham Reagan Singh|32|India|€75k
167009|Germanpreet Singh|27|India|€75k
89499|Slavko Damjanović|31|Montenegro|€200k
164499|Rahim Ali|21|Nigeria|€2.00m
164496|Jerry Lalrinzuala|25|India|€125k
51364|Vladimir Koman Jr.|30|-|€0
164495|Edwin Sydney Vanspaul|31|India|€150k
164494|Salam Ranjan Singh|28|India|€50k
163339|Prabir Das|29|India|€200k
163362|Kiyan Nassiri Giri|23|India|€125k
164501|Syed Suhail Pasha|24|India|€25k
164476|Łukasz Gikiewicz|36|Poland|-
164479|Khumanthem Ninthoinganba Meetei|22|India|€125k
125212|Mirlan Murzaev|33|Kyrgyzstan|€150k
164492|Vishal Kaith|27|India|€275k
164481|Narayan Das|30|India|€125k
124743|Lallianzuala Chhangte|26|India|€375k
8202|Ariel Borysiuk|32|Poland|-
164340|Federico Gallego Revetria|33|Uruguay|€200k
124759|Anirudh Thapa|25|India|€225k
162747|Subhasish Roy Chowdhury|37|India|€25k
162757|Manvir Singh|28|India|€250k
162756|Sehnaj Singh|30|India|€50k
26304|Adrián Nicolás Luna Retamar|31|Uruguay|€850k
163357|Lalthathanga Khawlhring|25|India|€125k
163349|Yendrembam Denechandra Meitei|29|India|€75k
124750|Sahal Abdul Samad|26|India|€275k
163356|Harmanjot Singh Khabra|35|India|€50k
164339|Vincy Barretto|24|India|€200k
161117|Ritwik Kumar Das|27|India|€225k
20837|Marko Lešković|32|Croatia|€175k
164338|Enes Sipović|33|Bosnia-Herzegovina|-
163352|Prasanth Karuthadathkuni|26|India|€125k
163351|Soraisham Sandeep Singh|28|India|€150k
166558|Hormipam Ruivah|22|India|€250k
163335|Chencho Gyeltshen|27|Bhutan|€200k
175653|Moirangthem Givson Singh|21|India|€75k
161101|PC Laldinpuia|27|India|€75k
164480|Debjit Majumder|35|India|€75k
179458|Mohammad Sajid Dhot|26|India|€50k
159764|Jorge Ortiz Mendoza|31|Spain|€200k
26754|Eduardo Bedia Peláez|34|Spain|€275k
181868|Anisa Anwar Ali|30|-|€0
35039|Iván Garrido González|33|Spain|€225k
159780|Aibanbha Kupar Dohling|27|India|€225k
159779|Saviour Gama|26|India|€125k
124906|Glan Martins|29|India|€150k
26571|Alberto Noguera Ripoll|34|Spain|€225k
165322|Naveen Kumar|34|India|€25k
159778|Seriton Fernandes|31|India|€200k
159783|Devendra Dhaku Murgaokar|25|India|€100k
13607|Airam López Cabrera|36|Spain|€100k
165324|Makan Winkle Chote|23|India|€125k
159768|Mehtab Singh|25|India|€250k
192018|Diego Maurício Machado de Brito|32|Brazil|€350k
159773|Vikram Pratap Singh|30|-|€0
124769|Vinit Rai Chamling|26|India|€125k
159781|Princeton Rebello|24|India|€75k
162218|Lalhrezuala Sailung|22|India|€75k
162222|Gaurav Bora|25|India|€100k
124752|Brandon Fernandes|29|India|€275k
179491|Redeem Tlang|28|India|€200k
159782|Alexander Romario Jesuraj|27|India|€50k
34146|Deshorn Brown|32|Jamaica|€150k
162763|Jestin George|25|India|€150k
162204|Ajith Kumar|38|Sri Lanka|-
162207|Jayesh Dilip Rane|30|-|€0
124745|Muhammad Ashique Kuruniyan|26|India|€200k
162746|Leon Augustine Asokan|25|India|€50k
162760|William Lalnunfela|28|India|-
182967|Nikhil Prabhu|23|India|€75k
167382|Nikhil Raj Murugesh Kumar|22|India|-
159776|Sanson Pereira|26|India|€75k
