id|name|position|id_club|date_nasc|nationality|market_value|assist_avg|goals_avg|actions_avg|actions_value_avg|rating_avg
15651|Juan Bernat Velasco|Left Back|207|01/01/2000|None|None|0.0|0.0|107.72222222222223|0.000929575595580983|0.10013594887952923
3272|Oriol Romeu Vidal|Right Defensive Midfield|207|01/01/2000|None|None|0.0|0.03333333333333333|59.766666666666666|0.002886200772322992|0.17249859949250415
10609|Jérémy Mathieu|Left Center Back|207|01/01/2000|None|None|0.045454545454545456|0.045454545454545456|91.27272727272727|0.0022513681006582006|0.20548850664189397
6663|Antonio Barragán Fernández|Right Back|207|01/01/2000|None|None|0.0|0.0|75.7|0.0037289065928089974|0.2822782290756411
27317|Eduardo Jesús Vargas Rojas|Center Forward|207|01/01/2000|None|None|0.08|0.08|50.08|0.005760512439410535|0.2884864629656796
6728|Federico Nicolás Cartabia|Left Midfield|207|01/01/2000|None|None|0.1724137931034483|0.10344827586206896|59.03448275862069|0.0041623247700054615|0.24572068987066725
5688|Carlos Arturo Bacca Ahumada|Center Forward|213|01/01/2000|None|None|0.22|0.38|40.48|0.01688730207955683|0.6835979881804605
3497|Vicente Iborra De La Fuente|Right Center Midfield|213|01/01/2000|None|None|0.024390243902439025|0.1951219512195122|45.926829268292686|0.007653854118936091|0.35151725136479656
6349|Federico Julián Fazio|Right Center Back|213|01/01/2000|None|None|0.0|0.0|56.45454545454545|0.00649176334201516|0.3664895486719468
6825|Daniel Filipe Martins Carriço|Left Center Midfield|213|01/01/2000|None|None|0.05|0.05|64.8|0.0031201873359272517|0.2021881393680859
7909|Nicolás Martín Pareja|Left Center Back|213|01/01/2000|None|None|0.0|0.0|67.55555555555556|0.005202955556704437|0.3514885531640331
10881|Diogo José Rosário Gomes Figueiras|Right Back|213|01/01/2000|None|None|0.0|0.06666666666666667|63.53333333333333|0.004140982105994045|0.26309039646748833
5186|Denis Cheryshev|Right Wing|213|01/01/2000|None|None|0.22727272727272727|0.4090909090909091|52.22727272727273|0.008811727267217084|0.4602124831832922
5543|Haris Seferović|Center Forward|210|01/01/2000|None|None|0.15|0.15|54.275|0.011189872037925297|0.6073303048583955
26441|Daniel Estrada Agirrezablaga|Right Back|210|01/01/2000|None|None|0.0|0.0|41.6|0.006482534521262715|0.26967343608452893
23796|Marco Sangalli Fuentes|Left Wing|210|01/01/2000|None|None|0.0|0.0|50.0|0.0007262567558192603|0.03631283779096301
6674|Alberto De La Bella Madureño|Left Back|210|01/01/2000|None|None|0.08695652173913043|0.043478260869565216|83.82608695652173|0.0032672792116331902|0.2738832313055996
24042|Javier Ros Añón|Left Center Midfield|210|01/01/2000|None|None|0.0|0.0|39.0|0.0008337250908694851|0.03251527854390992
7321|Liassine Cadamuro-Bentaïba|Right Center Back|210|01/01/2000|None|None|0.0|0.0|44.666666666666664|0.0031318111693058926|0.13988756556232987
6677|Imanol Agirretxe Arruti|Center Attacking Midfield|210|01/01/2000|None|None|0.2|0.75|41.0|0.022682503667457905|0.9299826503657741
6998|Rafael Alcântara do Nascimento|Right Center Midfield|209|01/01/2000|None|None|0.061224489795918366|0.14285714285714285|73.28571428571429|0.0027477946764865664|0.20137409557680122
6724|Manuel Agudo Durán|Left Wing|209|01/01/2000|None|None|0.2682926829268293|0.2926829268292683|83.58536585365853|0.007354572988977205|0.6147346739810947
6707|Charles Días Barbosa de Oliveira|Center Forward|209|01/01/2000|None|None|0.06976744186046512|0.27906976744186046|47.51162790697674|0.011314812403723546|0.5375851567629583
27194|Antonio Rodríguez Dovale|Left Back|209|01/01/2000|None|None|0.0|0.0|44.5|0.0021988270496976783|0.09784780371154668
27148|Abraham González Casanova|Right Center Midfield|214|01/01/2000|None|None|0.043478260869565216|0.043478260869565216|49.391304347826086|0.003454820977518965|0.17063811436789322
6767|Sergio García De La Fuente|Center Forward|214|01/01/2000|None|None|0.125|0.0625|50.4375|0.01066509893123362|0.5379209273440957
26775|Thievy Guivane Bifouma Koulossa|Right Wing|214|01/01/2000|None|None|0.16|0.2|47.4|0.01575646785975939|0.7468565765525951
26667|Raúl Rodríguez Navarro|Right Back|214|01/01/2000|None|None|0.0|0.0|63.5|0.005464269503664338|0.3469811134826855
6754|David López Silva|Center Defensive Midfield|214|01/01/2000|None|None|0.0|0.08823529411764706|49.411764705882355|0.003364850537366204|0.16626320302280068
6758|Víctor Sánchez Mata|Left Center Midfield|214|01/01/2000|None|None|0.06382978723404255|0.02127659574468085|67.59574468085107|0.003006385330187087|0.20321885519158248
10731|Gabriel Andrei Torje|Left Wing|214|01/01/2000|None|None|0.0|0.0|51.666666666666664|0.0019977292891449477|0.10321601327248897
6777|Sidnei Rechel da Silva Júnior|Right Center Back|214|01/01/2000|None|None|0.0|0.0|73.02439024390245|0.0031881077579324754|0.23280962505487393
4741|Juan Rafael Fuentes Hernández|Left Back|214|01/01/2000|None|None|0.07142857142857142|0.0|58.57142857142857|0.00332853131226552|0.1949568340041233
6706|Francisco Casilla Cortés|Goalkeeper|214|01/01/2000|None|None|0.0|0.0|39.8|0.01913816915953048|0.7616991325493131
5573|Héctor Alfredo Moreno Herrera|Left Center Back|214|01/01/2000|None|None|0.07142857142857142|0.0|71.28571428571429|0.002221031409936016|0.158327810508296
8817|Jhon Andrés Córdoba Copete|Right Wing|214|01/01/2000|None|None|0.12|0.2|37.16|0.015014113066752283|0.5579244415605149
27147|Manuel Lanzarote Bruno|Right Center Midfield|214|01/01/2000|None|None|0.0|0.0|21.0|0.0008324089802845859|0.017480588585976304
26248|David Barral Torres|Center Forward|221|01/01/2000|None|None|0.043478260869565216|0.043478260869565216|30.869565217391305|0.01012702402478949|0.3126168285913278
24860|Héctor Rodas Ramírez|Right Center Back|221|01/01/2000|None|None|0.0|0.11764705882352941|52.8235294117647|0.007540364562196076|0.39830866922659275
27123|Jordi Xumetra Feliu|Right Wing|221|01/01/2000|None|None|0.0|0.0|28.133333333333333|0.004157443257755379|0.11696273698485132
26026|Miguel Pallardó González|Right Defensive Midfield|221|01/01/2000|None|None|0.0|0.0|21.5|0.005324367428256309|0.11447389970751064
6599|Rubén Salvador Pérez Del Mármol|Left Center Midfield|1042|01/01/2000|None|None|0.024390243902439025|0.024390243902439025|87.41463414634147|0.0035473225452603207|0.3100879024929997
6627|Damián Nicolás Suárez Suárez|Right Back|1042|01/01/2000|None|None|0.05|0.0|89.9|0.004207996975067253|0.37829892805854604
6800|Carles Gil de Pareja Vicent|Right Wing|1042|01/01/2000|None|None|0.038461538461538464|0.07692307692307693|75.23076923076923|0.0034453306454307357|0.2591948747100969
27207|Manuel Herrera Yagüe|Goalkeeper|1042|01/01/2000|None|None|0.0|0.0|61.0|0.017179469705783105|1.0479476520527693
6702|David Rodríguez Lombán|Right Center Back|1042|01/01/2000|None|None|0.0|0.0|55.97222222222222|0.004348551060688888|0.2433980663135586
24783|Javier Márquez Moreno|Center Attacking Midfield|1042|01/01/2000|None|None|0.0|0.0|63.5|0.004253843304247784|0.2701190498197343
5685|Carlos Alberto Sánchez Moreno|Right Center Midfield|1042|01/01/2000|None|None|0.0|0.0|72.28|0.0030442716680786435|0.22003995616872435
27206|Sergio Pelegrín López|Left Center Back|1042|01/01/2000|None|None|0.0|0.0|38.0|0.010636560077554707|0.40418928294707884
16001|Garry Mendes Rodrigues|Left Wing|1042|01/01/2000|None|None|0.0|0.0|64.0|0.0014957212998982766|0.0957261631934897
26238|Domingo Cisma González|Left Back|1042|01/01/2000|None|None|0.0|0.125|62.0|0.006166323711584908|0.3823120701182643
26102|Ferrán Corominas Telechea|Center Forward|1042|01/01/2000|None|None|0.0|0.2|28.6|0.006668529278615292|0.19071993736839735
25893|Alberto Rivera Pizarro|Center Attacking Midfield|1042|01/01/2000|None|None|0.0|0.0|68.0|0.007192562884346344|0.4890942761355514
15960|Richmond Yiadom Boakye|Right Wing|1042|01/01/2000|None|None|0.0|0.0|12.0|0.0038252798763487414|0.0459033585161849
23825|Fidel Chaves de la Torre|Center Forward|1042|01/01/2000|None|None|0.0|0.0|44.333333333333336|0.0026684048345593627|0.1182992809987984
7468|Iago Falqué Silva|Left Wing|360|01/01/2000|None|None|0.08695652173913043|0.08695652173913043|55.130434782608695|0.003960284616560284|0.21833221277384524
6680|Rubén Rochina Naixes|Right Wing|360|01/01/2000|None|None|0.14634146341463414|0.17073170731707318|81.1219512195122|0.007030541702395763|0.5703312610284953
26222|José Eduardo Rosa Vale de Castro|Right Center Back|360|01/01/2000|None|None|0.0|0.07407407407407407|88.55555555555556|0.003700045261809508|0.32765956374024197
11672|Samuele Longo|Center Forward|360|01/01/2000|None|None|0.1|0.0|10.6|0.01915509396948879|0.20304399607658116
24145|Rodrigo Ríos Lozano|Center Forward|403|01/01/2000|None|None|0.0|0.0|46.0|0.021896060007925225|1.0072187603645604
26435|Fernando Soriano Marco|Center Attacking Midfield|403|01/01/2000|None|None|0.0|0.0|45.625|0.005010886687368005|0.22862170511116525
24149|José Antonio García Rabasco|Right Center Midfield|403|01/01/2000|None|None|0.09375|0.03125|84.375|0.004524968394851724|0.3817942083156142
26589|Nélson Augusto Tomar Marcos|Right Back|403|01/01/2000|None|None|0.0|0.0|73.25|0.0053576871448153774|0.39245058335772637
25824|Ángel Trujillo Canorea|Left Center Back|403|01/01/2000|None|None|0.0|0.08333333333333333|38.416666666666664|0.006373323186140544|0.2448418324008992
25971|Esteban Andrés Suárez|Goalkeeper|403|01/01/2000|None|None|0.0|0.0|46.0|0.019031211807094297|0.8754357431263377
7022|Jesús Joaquín Fernández Sáez de la Torre|Right Wing|403|01/01/2000|None|None|0.28|0.24|69.2|0.006299948166166589|0.43595641309872796
24075|Christian Fernández Salas|Left Back|403|01/01/2000|None|None|0.0|0.0|49.4|0.006855197451248324|0.3386467540916672
26494|Hernán Darío Pellerano|Right Center Back|403|01/01/2000|None|None|0.0|0.0|51.2|0.0067046562772322725|0.34327840139429233
27247|Marcos Tébar Ramiro|Left Center Midfield|403|01/01/2000|None|None|0.0|0.0|39.0|0.0022789070865083107|0.08887737637382412
6400|Aleix Vidal Parreu|Left Wing|403|01/01/2000|None|None|0.11764705882352941|0.08823529411764706|71.11764705882354|0.0025116913325634|0.17862557770995005
24127|Ramon Olamilekan Azeez|Center Attacking Midfield|403|01/01/2000|None|None|0.0|0.2|33.6|0.006479807819359165|0.21772154273046795
27246|Sebastián Dubarbier|Left Wing|403|01/01/2000|None|None|0.0|0.0|43.666666666666664|0.005999607586205238|0.2619828645976287
18948|Hélder Jorge Leal Rodrigues Barbosa|Left Center Forward|403|01/01/2000|None|None|0.0|0.0|16.0|-0.0009228468232897099|-0.014765549172635358
3606|Ander Herrera Agüera|Center Attacking Midfield|215|01/01/2000|None|None|0.05555555555555555|0.1388888888888889|88.05555555555556|0.0034018269143657642|0.2995497588483187
6842|Iker Muniain Goñi|Left Wing|215|01/01/2000|None|None|0.06060606060606061|0.09090909090909091|61.57575757575758|0.0033231668529815645|0.20462651652298602
10753|Erik Morán Arribas|Left Center Midfield|215|01/01/2000|None|None|0.0|0.0|48.5|0.0015532034950557412|0.07533036951020344
6388|Ander Iturraspe Derteano|Right Center Midfield|215|01/01/2000|None|None|0.03571428571428571|0.0|59.857142857142854|0.0028339604691162822|0.1696327766513889
6390|Markel Susaeta Laskurain|Right Wing|215|01/01/2000|None|None|0.21739130434782608|0.13043478260869565|62.95652173913044|0.005532197011913935|0.34828788144571204
6649|Óscar de Marcos Arana|Right Back|215|01/01/2000|None|None|0.04|0.04|82.82|0.004076859832898739|0.33764553136067355
6394|Aritz Aduriz Zubeldia|Center Forward|215|01/01/2000|None|None|0.24|0.44|48.04|0.014328194482224842|0.6883264629260815
6789|Mikel Balenziaga Oruesagasti|Left Back|215|01/01/2000|None|None|0.06818181818181818|0.0|79.29545454545455|0.0030996967183619666|0.24579186023556596
4353|Aymeric Laporte|Left Center Back|215|01/01/2000|None|None|0.024390243902439025|0.0975609756097561|120.48780487804878|0.0028252581227345636|0.3404091494221645
6389|Mikel San José Domínguez|Right Center Back|215|01/01/2000|None|None|0.044444444444444446|0.044444444444444446|76.35555555555555|0.003002259050308059|0.22923915770796646
6576|Gorka Iraizoz Moreno|Goalkeeper|215|01/01/2000|None|None|0.0|0.0|60.98076923076923|0.015389671491575442|0.9384740057651102
6656|Mikel Rico Moreno|Left Center Midfield|215|01/01/2000|None|None|0.0|0.07692307692307693|48.65384615384615|0.0026086168812122345|0.12691924441282604
6396|Beñat Etxebarria Urkiaga|Right Center Midfield|215|01/01/2000|None|None|0.08333333333333333|0.0|95.875|0.004402752753294923|0.4221139202221507
26619|Gaizka Toquero Pinedo|Right Wing|215|01/01/2000|None|None|0.0|0.14285714285714285|17.142857142857142|0.016532117851007642|0.2834077345887024
26432|Miguel Ángel García Pérez Roldán|Center Attacking Midfield|403|01/01/2000|None|None|0.14285714285714285|0.14285714285714285|52.42857142857143|0.006738835297080866|0.35330750771838254
27516|Rafael Ramos Lozano|Right Back|403|01/01/2000|None|None|0.0|0.0|62.0|0.008335271588453232|0.5167868384841005
27458|Jonathan Sundy Zongo|Right Wing|403|01/01/2000|None|None|0.0|0.0|42.333333333333336|0.01786364117200581|0.7562274762815792
27515|Marco Natanel Torsiglieri|Left Center Back|403|01/01/2000|None|None|0.0|0.0|23.0|0.01304825669436465|0.30010990397038695
5987|Giovani dos Santos Ramírez|Center Forward|222|01/01/2000|None|None|0.20833333333333334|0.125|40.583333333333336|0.005406261432731409|0.219404109811683
23865|Jérémy Perbet|Left Wing|222|01/01/2000|None|None|0.0|0.0|17.0|0.0006409941986771235|0.0108969013775111
22819|Bruno Soriano Llido|Left Defensive Midfield|222|01/01/2000|None|None|0.0|0.09302325581395349|101.79069767441861|0.003557499538401964|0.3621203599903581
27155|Bojan Jokić|Left Back|222|01/01/2000|None|None|0.0|0.0|65.66666666666667|0.003397796941200776|0.22312199913885097
6771|Manuel Trigueros Muñoz|Right Wing|222|01/01/2000|None|None|0.07142857142857142|0.07142857142857142|76.33333333333333|0.003049044564164968|0.2327437350645926
25921|Rubén Gracia Calmache|Center Attacking Midfield|222|01/01/2000|None|None|0.12903225806451613|0.06451612903225806|59.806451612903224|0.0025896502440653983|0.15487779201604027
6622|Tomás Pina Isla|Right Defensive Midfield|222|01/01/2000|None|None|0.0|0.0|54.94285714285714|0.00242641220536497|0.1333140191690525
6746|Gabriel Armando de Abreu|Left Center Back|222|01/01/2000|None|None|0.0|0.06666666666666667|86.26666666666667|0.004169924259687157|0.35972546613567874
6772|Mario Gaspar Pérez Martínez|Right Back|222|01/01/2000|None|None|0.10869565217391304|0.043478260869565216|87.3695652173913|0.00409161120663457|0.35748229216226823
7034|Mateo Pablo Musacchio|Right Center Back|222|01/01/2000|None|None|0.0|0.045454545454545456|62.63636363636363|0.005970562049683441|0.3739742956574446
6755|Sergio Asenjo Andrés|Goalkeeper|222|01/01/2000|None|None|0.0|0.0|45.36842105263158|0.020282543183024623|0.9201869591456435
23804|Jonathan Pereira Rodríguez|Left Wing|222|01/01/2000|None|None|0.25|0.25|40.75|0.013530763302519138|0.5513786045776549
27153|Javier Ignacio Aquino Carmona|Right Defensive Midfield|222|01/01/2000|None|None|0.3333333333333333|0.0|39.0|0.004043448023613588|0.15769447292092995
23930|Ikechukwu Uche|Left Center Forward|222|01/01/2000|None|None|0.0|0.0|27.181818181818183|0.013044691016024984|0.3545784194355882
6745|Mehdi Lacen|Left Center Midfield|216|01/01/2000|None|None|0.0|0.0|83.54761904761905|0.002304028188629751|0.19249606937861424
26652|Adrián Colunga Pérez|Left Midfield|216|01/01/2000|None|None|0.4|0.4|36.2|0.028625846297027472|1.0362556359523944
25881|Juan Antonio Rodríguez Villamuela|Right Center Midfield|216|01/01/2000|None|None|0.023255813953488372|0.023255813953488372|63.0|0.002887732283257246|0.18192713384520648
26020|Ángel Lafita Castillo|Center Attacking Midfield|216|01/01/2000|None|None|0.16|0.2|46.4|0.006308098142181272|0.292695753797211
27091|Jorge Sammir Cruz Campos|Center Forward|216|01/01/2000|None|None|0.0|0.0|46.0|0.0018984378861372374|0.08732814276231292
26195|Juan Valera Espín|Right Back|216|01/01/2000|None|None|0.0|0.1111111111111111|48.888888888888886|0.006095024827012343|0.29797899154282564
6614|Alexis Ruano Delgado|Left Center Back|216|01/01/2000|None|None|0.0|0.03225806451612903|55.064516129032256|0.005655367546272253|0.3114100774673141
6718|Sergio Escudero Palomo|Left Back|216|01/01/2000|None|None|0.043478260869565216|0.043478260869565216|82.65217391304348|0.0036736420717548624|0.3036345034089562
24614|Rafael López Gómez|Right Center Back|216|01/01/2000|None|None|0.0|0.0|70.57142857142857|0.0038793235299692664|0.2737694034006882
6720|Pablo Sarabia García|Right Midfield|216|01/01/2000|None|None|0.1702127659574468|0.1702127659574468|79.97872340425532|0.0059648193928982865|0.4770586403809502
26849|Júlio César Jacobi|Goalkeeper|216|01/01/2000|None|None|0.0|0.0|44.0|0.019886722838287185|0.8750158048846362
24580|Jaime Gavilán Martínez|Left Midfield|216|01/01/2000|None|None|0.2|0.0|32.4|0.005047279178150956|0.16353184537209095
6733|Pedro Mosquera Parada|Center Forward|216|01/01/2000|None|None|0.0|0.0|99.0952380952381|0.001976850131455614|0.19589643445519678
16478|Miguel Marcos Madera|Left Center Midfield|216|01/01/2000|None|None|0.0|0.0|43.4|0.0041724791051395965|0.18108559316305847
26686|Jordi Codina Rodríguez|Substitute|216|01/01/2000|None|None|0.0|0.0|49.0|0.01722175436905572|0.8438659640837302
26723|Álvaro Cejudo Carmona|Right Wing|422|01/01/2000|None|None|0.08108108108108109|0.02702702702702703|60.567567567567565|0.005410775330620012|0.3277175004302553
26611|Emiliano Daniel Armenteros|Left Wing|422|01/01/2000|None|None|0.0|0.0|45.25|0.0017410976726574589|0.07878466968775001
